,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
2478,5058,2,16,,,,Hill,Spun off,1995,European Grand Prix,Williams
2479,5068,1,2,,,,Coulthard,Finished,1995,Pacific Grand Prix,Williams
2480,5069,2,3,,,,Hill,Finished,1995,Pacific Grand Prix,Williams
2481,5418,7,4,,,,Coulthard,Finished,1994,Belgian Grand Prix,Williams
2482,5415,3,1,,,,Hill,Finished,1994,Belgian Grand Prix,Williams
2483,5472,3,2,,,,Coulthard,Finished,1994,Portuguese Grand Prix,Williams
2484,5471,2,1,,,,Hill,Finished,1994,Portuguese Grand Prix,Williams
2485,1618,9,4,41.0,01:15.4,159.48,Pablo Montoya,+1 Lap,2004,Monaco Grand Prix,Williams
2486,1624,12,10,18.0,01:17.6,154.972,Schumacher,Gearbox,2004,Monaco Grand Prix,Williams
2487,2958,9,6,,,,Button,+1 Lap,2000,Brazilian Grand Prix,Williams
2488,2957,11,5,,,,Schumacher,+1 Lap,2000,Brazilian Grand Prix,Williams
2489,3439,16,4,,,,Schumacher,Finished,1999,French Grand Prix,Williams
2490,3449,15,14,,,,Zanardi,Engine,1999,French Grand Prix,Williams
2491,3593,4,4,,,,Schumacher,Finished,1999,European Grand Prix,Williams
2492,3608,18,19,,,,Zanardi,Collision,1999,European Grand Prix,Williams
2493,4224,5,20,,,,Frentzen,Collision,1997,German Grand Prix,Williams
2494,4218,9,14,,,,Villeneuve,Spun off,1997,German Grand Prix,Williams
2495,4227,2,1,,,,Villeneuve,Finished,1997,Hungarian Grand Prix,Williams
2496,4244,6,18,,,,Frentzen,Fuel,1997,Hungarian Grand Prix,Williams
2497,1671,1,17,70.0,01:14.0,212.042,Schumacher,Disqualified,2004,Canadian Grand Prix,Williams
2498,1672,4,18,69.0,01:14.3,211.314,Pablo Montoya,Disqualified,2004,Canadian Grand Prix,Williams
2499,2217,4,1,,,,Schumacher,Finished,2002,Malaysian Grand Prix,Williams
2500,2218,2,2,,,,Pablo Montoya,Finished,2002,Malaysian Grand Prix,Williams
2501,2263,3,3,,,,Schumacher,Finished,2002,San Marino Grand Prix,Williams
2502,2264,4,4,,,,Pablo Montoya,Finished,2002,San Marino Grand Prix,Williams
2503,2799,2,1,,,,Schumacher,Finished,2001,German Grand Prix,Williams
2504,2812,1,14,,,,Pablo Montoya,Engine,2001,German Grand Prix,Williams
2505,2933,11,3,,,,Schumacher,Finished,2000,Australian Grand Prix,Williams
2506,2941,21,11,,,,Button,Engine,2000,Australian Grand Prix,Williams
2507,3306,8,3,,,,Schumacher,Finished,1999,Australian Grand Prix,Williams
2508,3320,15,17,,,,Zanardi,Spun off,1999,Australian Grand Prix,Williams
2509,3769,13,5,,,,Villeneuve,+1 Lap,1998,Monaco Grand Prix,Williams
2510,3784,5,20,,,,Frentzen,Collision,1998,Monaco Grand Prix,Williams
2511,3800,7,14,,,,Frentzen,Spun off,1998,Canadian Grand Prix,Williams
2512,3796,6,10,,,,Villeneuve,+6 Laps,1998,Canadian Grand Prix,Williams
2513,4029,1,1,,,,Villeneuve,Finished,1997,Brazilian Grand Prix,Williams
2514,4037,8,9,,,,Frentzen,Finished,1997,Brazilian Grand Prix,Williams
2515,4073,2,1,,,,Frentzen,Finished,1997,San Marino Grand Prix,Williams
2516,4085,1,13,,,,Villeneuve,Gearbox,1997,San Marino Grand Prix,Williams
2517,4253,1,5,,,,Villeneuve,Finished,1997,Belgian Grand Prix,Williams
2518,4251,7,3,,,,Frentzen,Finished,1997,Belgian Grand Prix,Williams
2519,4338,6,2,,,,Frentzen,Finished,1997,Japanese Grand Prix,Williams
2520,4350,1,14,,,,Villeneuve,Disqualified,1997,Japanese Grand Prix,Williams
2521,1313,15,19,,,,Heidfeld,Withdrew,2005,United States Grand Prix,Williams
2522,1307,9,13,,,,Webber,Withdrew,2005,United States Grand Prix,Williams
2523,2395,1,3,,,,Pablo Montoya,Finished,2002,British Grand Prix,Williams
2524,2400,4,8,,,,Schumacher,+1 Lap,2002,British Grand Prix,Williams
2525,2438,2,3,,,,Schumacher,Finished,2002,German Grand Prix,Williams
2526,2437,4,2,,,,Pablo Montoya,Finished,2002,German Grand Prix,Williams
2527,2709,7,21,,,,Pablo Montoya,Spun off,2001,Monaco Grand Prix,Williams
2528,2699,5,11,,,,Schumacher,Electrical,2001,Monaco Grand Prix,Williams
2529,2780,8,4,,,,Pablo Montoya,Finished,2001,British Grand Prix,Williams
2530,2793,10,17,,,,Schumacher,Engine,2001,British Grand Prix,Williams
2531,3621,16,10,,,,Zanardi,+1 Lap,1999,Malaysian Grand Prix,Williams
2532,3628,8,17,,,,Schumacher,Spun off,1999,Malaysian Grand Prix,Williams
2533,4109,3,15,,,,Villeneuve,Spun off,1997,Monaco Grand Prix,Williams
2534,4105,1,11,,,,Frentzen,Spun off,1997,Monaco Grand Prix,Williams
2535,4469,2,1,,,,Hill,Finished,1996,San Marino Grand Prix,Williams
2536,4479,3,11,,,,Villeneuve,Suspension,1996,San Marino Grand Prix,Williams
2537,4667,2,7,,,,Villeneuve,+1 Lap,1996,Italian Grand Prix,Williams
2538,4676,1,16,,,,Hill,Spun off,1996,Italian Grand Prix,Williams
2539,4872,3,22,,,,Coulthard,Spun off,1995,Canadian Grand Prix,Williams
2540,4864,2,14,,,,Hill,Gearbox,1995,Canadian Grand Prix,Williams
2541,4972,8,2,,,,Hill,Finished,1995,Belgian Grand Prix,Williams
2542,4992,5,22,,,,Coulthard,Gearbox,1995,Belgian Grand Prix,Williams
2543,5331,1,1,,,,Hill,Finished,1994,British Grand Prix,Williams
2544,5335,7,5,,,,Coulthard,+1 Lap,1994,British Grand Prix,Williams
2545,5443,3,1,,,,Hill,Finished,1994,Italian Grand Prix,Williams
2546,5448,5,6,,,,Coulthard,Out of fuel,1994,Italian Grand Prix,Williams
2547,5555,1,1,,,,Mansell,Finished,1994,Australian Grand Prix,Williams
2548,5573,3,19,,,,Hill,Collision,1994,Australian Grand Prix,Williams
2549,5950,6,4,,,,Hill,Finished,1993,Japanese Grand Prix,Williams
2550,5948,1,2,,,,Prost,Finished,1993,Japanese Grand Prix,Williams
2551,3218,7,3,,,,Schumacher,Finished,2000,Italian Grand Prix,Williams
2552,3230,12,15,,,,Button,Spun off,2000,Italian Grand Prix,Williams
2553,3638,9,5,,,,Schumacher,Finished,1999,Japanese Grand Prix,Williams
2554,3655,8,22,,,,Zanardi,Electrical,1999,Japanese Grand Prix,Williams
2555,3920,9,4,,,,Frentzen,Finished,1998,Belgian Grand Prix,Williams
2556,3929,6,13,,,,Villeneuve,Spun off,1998,Belgian Grand Prix,Williams
2557,3945,12,7,,,,Frentzen,+1 Lap,1998,Italian Grand Prix,Williams
2558,3953,2,15,,,,Villeneuve,Spun off,1998,Italian Grand Prix,Williams
2559,4051,1,1,,,,Villeneuve,Finished,1997,Argentine Grand Prix,Williams
2560,4070,2,20,,,,Frentzen,Clutch,1997,Argentine Grand Prix,Williams
2561,4164,4,4,,,,Villeneuve,Finished,1997,French Grand Prix,Williams
2562,4162,2,2,,,,Frentzen,Finished,1997,French Grand Prix,Williams
2563,3058,5,18,,,,Schumacher,Collision,2000,European Grand Prix,Williams
2564,3050,11,10,,,,Button,Electrical,2000,European Grand Prix,Williams
2565,3329,11,4,,,,Schumacher,+1 Lap,1999,Brazilian Grand Prix,Williams
2566,3337,16,12,,,,Zanardi,Gearbox,1999,Brazilian Grand Prix,Williams
2567,3379,16,10,,,,Schumacher,Spun off,1999,Monaco Grand Prix,Williams
2568,3377,11,8,,,,Zanardi,+2 Laps,1999,Monaco Grand Prix,Williams
2569,3812,5,4,,,,Villeneuve,Finished,1998,French Grand Prix,Williams
2570,3823,8,15,,,,Frentzen,Suspension,1998,French Grand Prix,Williams
2571,3837,3,7,,,,Villeneuve,+1 Lap,1998,British Grand Prix,Williams
2572,3851,6,21,,,,Frentzen,Spun off,1998,British Grand Prix,Williams
2573,4515,2,3,,,,Villeneuve,Finished,1996,Spanish Grand Prix,Williams
2574,4525,1,13,,,,Hill,Spun off,1996,Spanish Grand Prix,Williams
2575,4642,1,2,,,,Villeneuve,Finished,1996,Belgian Grand Prix,Williams
2576,4645,2,5,,,,Hill,Finished,1996,Belgian Grand Prix,Williams
2577,4681,2,1,,,,Villeneuve,Finished,1996,Portuguese Grand Prix,Williams
2578,4682,1,2,,,,Hill,Finished,1996,Portuguese Grand Prix,Williams
2579,4747,2,1,,,,Hill,Finished,1995,Argentine Grand Prix,Williams
2580,4765,1,19,,,,Coulthard,Electrical,1995,Argentine Grand Prix,Williams
2581,4802,5,4,,,,Hill,Finished,1995,Spanish Grand Prix,Williams
2582,4815,4,17,,,,Coulthard,Gearbox,1995,Spanish Grand Prix,Williams
2583,4826,1,2,,,,Hill,Finished,1995,Monaco Grand Prix,Williams
2584,4846,3,22,,,,Coulthard,Gearbox,1995,Monaco Grand Prix,Williams
2585,5104,6,14,,,,Coulthard,Spun off,1995,Japanese Grand Prix,Williams
2586,5103,4,13,,,,Hill,Spun off,1995,Japanese Grand Prix,Williams
2587,5140,4,2,,,,Hill,+1 Lap,1994,Brazilian Grand Prix,Williams
2588,5151,1,13,,,,Senna,Spun off,1994,Brazilian Grand Prix,Williams
2589,5190,1,24,,,,Senna,Collision,1994,Pacific Grand Prix,Williams
2590,5184,3,18,,,,Hill,Transmission,1994,Pacific Grand Prix,Williams
2591,5200,4,6,,,,Hill,+1 Lap,1994,San Marino Grand Prix,Williams
2592,5216,1,22,,,,Senna,Accident,1994,San Marino Grand Prix,Williams
2593,5244,4,22,,,,Hill,Collision,1994,Monaco Grand Prix,Williams
2594,5249,2,1,,,,Hill,Finished,1994,Spanish Grand Prix,Williams
2595,5265,9,17,,,,Coulthard,Electrical,1994,Spanish Grand Prix,Williams
2596,5277,4,2,,,,Hill,Finished,1994,Canadian Grand Prix,Williams
2597,5280,5,5,,,,Coulthard,+1 Lap,1994,Canadian Grand Prix,Williams
2598,5304,1,2,,,,Hill,Finished,1994,French Grand Prix,Williams
2599,5316,2,14,,,,Mansell,Gearbox,1994,French Grand Prix,Williams
2600,5388,2,2,,,,Hill,Finished,1994,Hungarian Grand Prix,Williams
2601,5401,3,15,,,,Coulthard,Spun off,1994,Hungarian Grand Prix,Williams
2602,5500,2,2,,,,Hill,Finished,1994,European Grand Prix,Williams
2603,5518,3,20,,,,Mansell,Spun off,1994,European Grand Prix,Williams
2604,5527,2,1,,,,Hill,Finished,1994,Japanese Grand Prix,Williams
2605,5530,4,4,,,,Mansell,Finished,1994,Japanese Grand Prix,Williams
2606,5610,2,2,,,,Hill,Finished,1993,Brazilian Grand Prix,Williams
2607,5624,1,16,,,,Prost,Collision,1993,Brazilian Grand Prix,Williams
2608,5661,1,1,,,,Prost,Finished,1993,San Marino Grand Prix,Williams
2609,5678,2,18,,,,Hill,Brakes,1993,San Marino Grand Prix,Williams
2610,5687,1,1,,,,Prost,Finished,1993,Spanish Grand Prix,Williams
2611,5705,2,19,,,,Hill,Engine,1993,Spanish Grand Prix,Williams
2612,5741,2,3,,,,Hill,Finished,1993,Canadian Grand Prix,Williams
2613,5739,1,1,,,,Prost,Finished,1993,Canadian Grand Prix,Williams
2614,5766,1,2,,,,Hill,Finished,1993,French Grand Prix,Williams
2615,5765,2,1,,,,Prost,Finished,1993,French Grand Prix,Williams
2616,5791,1,1,,,,Prost,Finished,1993,British Grand Prix,Williams
2617,5806,2,16,,,,Hill,Engine,1993,British Grand Prix,Williams
2618,5817,1,1,,,,Prost,Finished,1993,German Grand Prix,Williams
2619,5831,2,15,,,,Hill,Tyre,1993,German Grand Prix,Williams
2620,5869,2,1,,,,Hill,Finished,1993,Belgian Grand Prix,Williams
2621,5871,1,3,,,,Prost,Finished,1993,Belgian Grand Prix,Williams
2622,5923,1,3,,,,Hill,Finished,1993,Portuguese Grand Prix,Williams
2623,5922,2,2,,,,Prost,Finished,1993,Portuguese Grand Prix,Williams
2624,5995,1,1,,,,Mansell,Finished,1992,South African Grand Prix,Williams
2625,5996,4,2,,,,Patrese,Finished,1992,South African Grand Prix,Williams
2626,6025,1,1,,,,Mansell,Finished,1992,Mexican Grand Prix,Williams
2627,6026,2,2,,,,Patrese,Finished,1992,Mexican Grand Prix,Williams
2628,6085,1,1,,,,Mansell,Finished,1992,Spanish Grand Prix,Williams
2629,6106,4,22,,,,Patrese,Spun off,1992,Spanish Grand Prix,Williams
2630,6150,1,2,,,,Mansell,Finished,1992,Monaco Grand Prix,Williams
2631,6151,2,3,,,,Patrese,Finished,1992,Monaco Grand Prix,Williams
2632,6203,3,23,,,,Mansell,Spun off,1992,Canadian Grand Prix,Williams
2633,6197,2,17,,,,Patrese,Gearbox,1992,Canadian Grand Prix,Williams
2634,6242,1,1,,,,Mansell,Finished,1992,British Grand Prix,Williams
2635,6243,2,2,,,,Patrese,Finished,1992,British Grand Prix,Williams
2636,6274,1,1,,,,Mansell,Finished,1992,German Grand Prix,Williams
2637,6281,2,8,,,,Patrese,Spun off,1992,German Grand Prix,Williams
2638,6338,1,2,,,,Mansell,Finished,1992,Belgian Grand Prix,Williams
2639,6339,4,3,,,,Patrese,Finished,1992,Belgian Grand Prix,Williams
2640,6371,4,5,,,,Patrese,Finished,1992,Italian Grand Prix,Williams
2641,6379,1,13,,,,Mansell,Electrical,1992,Italian Grand Prix,Williams
2642,6466,1,20,,,,Mansell,Collision,1992,Australian Grand Prix,Williams
2643,6463,3,17,,,,Patrese,Engine,1992,Australian Grand Prix,Williams
2644,6847,2,1,,,,Mansell,Finished,1991,Italian Grand Prix,Williams
2645,6867,4,21,,,,Patrese,Gearbox,1991,Italian Grand Prix,Williams
2646,6881,1,1,,,,Patrese,Finished,1991,Portuguese Grand Prix,Williams
2647,6899,4,19,,,,Mansell,Disqualified,1991,Portuguese Grand Prix,Williams
2648,6915,2,1,,,,Mansell,Finished,1991,Spanish Grand Prix,Williams
2649,6917,4,3,,,,Patrese,Finished,1991,Spanish Grand Prix,Williams
2650,4315,2,1,,,,Villeneuve,Finished,1997,Luxembourg Grand Prix,Williams
2651,4317,3,3,,,,Frentzen,Finished,1997,Luxembourg Grand Prix,Williams
2652,4382,1,2,,,,Villeneuve,Finished,1996,Australian Grand Prix,Williams
2653,4381,2,1,,,,Hill,Finished,1996,Australian Grand Prix,Williams
2654,4558,6,2,,,,Villeneuve,Finished,1996,French Grand Prix,Williams
2655,4557,2,1,,,,Hill,Finished,1996,French Grand Prix,Williams
2656,4621,3,1,,,,Villeneuve,Finished,1996,Hungarian Grand Prix,Williams
2657,4622,2,2,,,,Hill,Finished,1996,Hungarian Grand Prix,Williams
2658,5366,3,8,,,,Hill,+1 Lap,1994,German Grand Prix,Williams
2659,5371,6,13,,,,Coulthard,Electrical,1994,German Grand Prix,Williams
2660,5011,4,17,,,,Hill,Collision,1995,Italian Grand Prix,Williams
2661,5013,1,19,,,,Coulthard,Spun off,1995,Italian Grand Prix,Williams
2662,4403,1,1,,,,Hill,Finished,1996,Brazilian Grand Prix,Williams
2663,4419,3,17,,,,Villeneuve,Spun off,1996,Brazilian Grand Prix,Williams
2664,5714,4,2,,,,Hill,Finished,1993,Monaco Grand Prix,Williams
2665,5716,1,4,,,,Prost,+1 Lap,1993,Monaco Grand Prix,Williams
2666,5895,2,1,,,,Hill,Finished,1993,Italian Grand Prix,Williams
2667,5906,1,12,,,,Prost,Engine,1993,Italian Grand Prix,Williams
2668,6508,2,2,,,,Patrese,Finished,1991,Brazilian Grand Prix,Williams
2669,6520,3,14,,,,Mansell,Gearbox,1991,Brazilian Grand Prix,Williams
2670,6576,5,2,,,,Mansell,Finished,1991,Monaco Grand Prix,Williams
2671,6591,3,17,,,,Patrese,Spun off,1991,Monaco Grand Prix,Williams
2672,6677,4,1,,,,Mansell,Finished,1991,French Grand Prix,Williams
2673,6681,1,5,,,,Patrese,+1 Lap,1991,French Grand Prix,Williams
2674,6745,1,1,,,,Mansell,Finished,1991,German Grand Prix,Williams
2675,6746,4,2,,,,Patrese,Finished,1991,German Grand Prix,Williams
2676,6780,3,2,,,,Mansell,Finished,1991,Hungarian Grand Prix,Williams
2677,6781,2,3,,,,Patrese,Finished,1991,Hungarian Grand Prix,Williams
2678,7014,9,3,,,,Boutsen,Finished,1990,United States Grand Prix,Williams
2679,7020,12,9,,,,Patrese,+1 Lap,1990,United States Grand Prix,Williams
2680,7120,6,4,,,,Boutsen,+1 Lap,1990,Monaco Grand Prix,Williams
2681,7129,4,13,,,,Patrese,Distributor,1990,Monaco Grand Prix,Williams
2682,7195,2,9,,,,Patrese,Finished,1990,Mexican Grand Prix,Williams
2683,7191,5,5,,,,Boutsen,Finished,1990,Mexican Grand Prix,Williams
2684,8108,8,3,,,,Patrese,Finished,1989,French Grand Prix,Williams
2685,8121,5,16,,,,Boutsen,Gearbox,1989,French Grand Prix,Williams
2686,6307,2,2,,,,Mansell,Finished,1992,Hungarian Grand Prix,Williams
2687,6318,1,13,,,,Patrese,Engine,1992,Hungarian Grand Prix,Williams
2688,6817,17,5,,,,Patrese,Finished,1991,Belgian Grand Prix,Williams
2689,6832,3,20,,,,Mansell,Electrical,1991,Belgian Grand Prix,Williams
2690,6981,3,2,,,,Mansell,Finished,1991,Australian Grand Prix,Williams
2691,6984,4,5,,,,Patrese,Finished,1991,Australian Grand Prix,Williams
2692,7896,4,23,,,,Boutsen,Engine,1989,Brazilian Grand Prix,Williams
2693,7888,2,15,,,,Patrese,Alternator,1989,Brazilian Grand Prix,Williams
2694,5115,1,1,,,,Hill,Finished,1995,Australian Grand Prix,Williams
2695,5133,2,19,,,,Coulthard,Accident,1995,Australian Grand Prix,Williams
2696,5636,2,2,,,,Hill,Finished,1993,European Grand Prix,Williams
2697,5637,1,3,,,,Prost,+1 Lap,1993,European Grand Prix,Williams
2698,5843,2,1,,,,Hill,Finished,1993,Hungarian Grand Prix,Williams
2699,5854,1,12,,,,Prost,+7 Laps,1993,Hungarian Grand Prix,Williams
2700,5973,3,3,,,,Hill,Finished,1993,Australian Grand Prix,Williams
2701,5972,2,2,,,,Prost,Finished,1993,Australian Grand Prix,Williams
2702,6395,1,1,,,,Mansell,Finished,1992,Portuguese Grand Prix,Williams
2703,6413,2,19,,,,Patrese,Collision,1992,Portuguese Grand Prix,Williams
2704,6421,2,1,,,,Patrese,Finished,1992,Japanese Grand Prix,Williams
2705,6436,1,16,,,,Mansell,Engine,1992,Japanese Grand Prix,Williams
2706,6565,4,25,,,,Mansell,Collision,1991,San Marino Grand Prix,Williams
2707,6559,2,19,,,,Patrese,Electrical,1991,San Marino Grand Prix,Williams
2708,6711,1,1,,,,Mansell,Finished,1991,British Grand Prix,Williams
2709,6736,3,26,,,,Patrese,Collision,1991,British Grand Prix,Williams
2710,6950,5,3,,,,Patrese,Finished,1991,Japanese Grand Prix,Williams
2711,6966,3,19,,,,Mansell,Spun off,1991,Japanese Grand Prix,Williams
2712,7051,3,5,,,,Boutsen,+1 Lap,1990,Brazilian Grand Prix,Williams
2713,7059,4,13,,,,Patrese,Oil pressure,1990,Brazilian Grand Prix,Williams
2714,7082,3,1,,,,Patrese,Finished,1990,San Marino Grand Prix,Williams
2715,7101,4,20,,,,Boutsen,Engine,1990,San Marino Grand Prix,Williams
2716,7173,6,22,,,,Boutsen,Collision,1990,Canadian Grand Prix,Williams
2717,7169,9,18,,,,Patrese,Brakes,1990,Canadian Grand Prix,Williams
2718,7227,6,6,,,,Patrese,Finished,1990,French Grand Prix,Williams
2719,7246,8,25,,,,Boutsen,Engine,1990,French Grand Prix,Williams
2720,7296,5,5,,,,Patrese,Finished,1990,German Grand Prix,Williams
2721,7297,6,6,,,,Boutsen,Finished,1990,German Grand Prix,Williams
2722,7383,7,22,,,,Patrese,Gearbox,1990,Belgian Grand Prix,Williams
2723,7381,4,20,,,,Boutsen,Transmission,1990,Belgian Grand Prix,Williams
2724,7399,7,5,,,,Patrese,Finished,1990,Italian Grand Prix,Williams
2725,7414,6,20,,,,Boutsen,Suspension,1990,Italian Grand Prix,Williams
2726,7434,5,7,,,,Patrese,+1 Lap,1990,Portuguese Grand Prix,Williams
2727,7446,7,19,,,,Boutsen,Engine,1990,Portuguese Grand Prix,Williams
2728,7528,9,5,,,,Boutsen,Finished,1990,Australian Grand Prix,Williams
2729,7529,6,6,,,,Patrese,+1 Lap,1990,Australian Grand Prix,Williams
2730,8303,5,4,,,,Patrese,Finished,1989,Italian Grand Prix,Williams
2731,8302,6,3,,,,Boutsen,Finished,1989,Italian Grand Prix,Williams
2732,8353,6,15,,,,Patrese,Overheating,1989,Portuguese Grand Prix,Williams
2733,8354,8,16,,,,Boutsen,Overheating,1989,Portuguese Grand Prix,Williams
2734,8382,6,5,,,,Patrese,+1 Lap,1989,Spanish Grand Prix,Williams
2735,8394,21,17,,,,Boutsen,Fuel pump,1989,Spanish Grand Prix,Williams
2736,8513,2,20,,,,Mansell,Engine,1988,Brazilian Grand Prix,Williams
2737,8515,8,22,,,,Patrese,Engine,1988,Brazilian Grand Prix,Williams
2738,8560,8,6,,,,Patrese,+1 Lap,1988,Monaco Grand Prix,Williams
2739,8571,5,17,,,,Mansell,Collision,1988,Monaco Grand Prix,Williams
2740,8605,14,20,,,,Mansell,Engine,1988,Mexican Grand Prix,Williams
2741,8607,17,22,,,,Patrese,Engine,1988,Mexican Grand Prix,Williams
2742,8763,11,23,,,,Mansell,Spun off,1988,German Grand Prix,Williams
2743,8761,13,21,,,,Patrese,Spun off,1988,German Grand Prix,Williams
2744,8777,6,6,,,,Patrese,+1 Lap,1988,Hungarian Grand Prix,Williams
2745,8786,2,15,,,,Mansell,Driver unwell,1988,Hungarian Grand Prix,Williams
2746,8840,10,7,,,,Patrese,Finished,1988,Italian Grand Prix,Williams
2747,8844,22,11,,,,Schlesser,+2 Laps,1988,Italian Grand Prix,Williams
2748,8897,3,2,,,,Mansell,Finished,1988,Spanish Grand Prix,Williams
2749,8900,7,5,,,,Patrese,Finished,1988,Spanish Grand Prix,Williams
2750,8932,11,6,,,,Patrese,Finished,1988,Japanese Grand Prix,Williams
2751,8948,8,22,,,,Mansell,Collision,1988,Japanese Grand Prix,Williams
2752,8990,2,2,,,,Piquet,Finished,1987,Brazilian Grand Prix,Williams
2753,8994,1,6,,,,Mansell,+1 Lap,1987,Brazilian Grand Prix,Williams
2754,9092,3,2,,,,Piquet,Finished,1987,Detroit Grand Prix,Williams
2755,9095,1,5,,,,Mansell,+1 Lap,1987,Detroit Grand Prix,Williams
2756,9249,2,3,,,,Mansell,Finished,1987,Italian Grand Prix,Williams
2757,9247,1,1,,,,Piquet,Finished,1987,Italian Grand Prix,Williams
2758,9277,4,3,,,,Piquet,Finished,1987,Portuguese Grand Prix,Williams
2759,9298,2,24,,,,Mansell,Electrical,1987,Portuguese Grand Prix,Williams
2760,9380,0,27,,,,Mansell,Accident,1987,Japanese Grand Prix,Williams
2761,9368,5,15,,,,Piquet,Engine,1987,Japanese Grand Prix,Williams
2762,9391,3,11,,,,Piquet,Brakes,1987,Australian Grand Prix,Williams
2763,9389,7,9,,,,Patrese,Oil leak,1987,Australian Grand Prix,Williams
2764,9773,3,5,,,,Mansell,+1 Lap,1986,Mexican Grand Prix,Williams
2765,9772,2,4,,,,Piquet,+1 Lap,1986,Mexican Grand Prix,Williams
2766,6117,1,1,,,,Mansell,Finished,1992,San Marino Grand Prix,Williams
2767,6118,2,2,,,,Patrese,Finished,1992,San Marino Grand Prix,Williams
2768,6212,1,1,,,,Mansell,Finished,1992,French Grand Prix,Williams
2769,6213,2,2,,,,Patrese,Finished,1992,French Grand Prix,Williams
2770,7465,6,5,,,,Patrese,Finished,1990,Spanish Grand Prix,Williams
2771,7464,7,4,,,,Boutsen,Finished,1990,Spanish Grand Prix,Williams
2772,7497,7,4,,,,Patrese,Finished,1990,Japanese Grand Prix,Williams
2773,7498,5,5,,,,Boutsen,Finished,1990,Japanese Grand Prix,Williams
2774,6611,1,3,,,,Patrese,Finished,1991,Canadian Grand Prix,Williams
2775,6614,2,6,,,,Mansell,Electrical,1991,Canadian Grand Prix,Williams
2776,6055,1,1,,,,Mansell,Finished,1992,Brazilian Grand Prix,Williams
2777,6056,2,2,,,,Patrese,Finished,1992,Brazilian Grand Prix,Williams
2778,6644,2,2,,,,Mansell,Finished,1991,Mexican Grand Prix,Williams
2779,6643,1,1,,,,Patrese,Finished,1991,Mexican Grand Prix,Williams
2780,8154,7,10,,,,Boutsen,+2 Laps,1989,British Grand Prix,Williams
2781,8166,5,22,,,,Patrese,Radiator,1989,British Grand Prix,Williams
2782,8187,5,4,,,,Patrese,+1 Lap,1989,German Grand Prix,Williams
